Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
44,44.0,44.0,45.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
29,29.0,29.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
68,68.0,68.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
52,52.0,52.0,52.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
48,48.0,48.0,48.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
40,37.0,46.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
66,66.0,66.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
10,10.0,11.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
45,46.0,46.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,70.0,70.0,69.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
39,39.0,40.0,39.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
42,42.0,43.0,43.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
51,51.0,50.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
37,37.0,37.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
16,16.0,17.0,16.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
67,67.0,66.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
58,57.0,55.0,57.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
59,59.0,60.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
36,36.0,35.0,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
23,23.0,25.0,23.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
62,62.0,62.0,62.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
69,68.0,64.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
20,20.0,19.0,19.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
64,64.0,64.0,63.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
8,8.0,10.0,9.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
46,46.0,47.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
25,25.0,26.0,24.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
60,60.0,60.0,60.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
22,22.0,19.0,21.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
16,15.0,17.0,16.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
1,1.0,3.0,4.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
0,0.0,0.0,1.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
28,28.0,28.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
36,37.0,36.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
34,33.0,35.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
34,33.0,33.0,34.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
51,51.0,52.0,51.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
28,28.0,28.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,9.0,4.5,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
42,42.0,42.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
44,44.0,42.0,43.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
50,50.0,50.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
2,2.0,2.0,2.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
56,56.0,56.0,56.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
27,27.0,27.0,27.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
58,58.0,58.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
46,45.0,49.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
2,2.0,1.0,2.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
14,14.0,14.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
24,24.0,32.0,25.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
25,25.0,25.0,25.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
57,56.0,49.0,56.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
61,62.0,61.0,61.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
37,38.0,37.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
66,66.0,66.0,65.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
50,50.0,50.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
2,2.0,7.0,4.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
18,19.0,19.0,19.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
6,7.0,21.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
14,14.0,14.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
43,43.0,43.0,43.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
18,18.0,19.0,19.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
42,42.0,42.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
30,29.0,30.0,30.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
45,45.0,43.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
50,50.0,50.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
44,44.0,44.0,44.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
44,44.0,44.0,44.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
8,8.0,8.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
49,49.0,49.0,49.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
11,11.0,15.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
38,37.0,36.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
46,46.0,47.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
37,37.0,37.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
55,55.0,55.0,55.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
51,51.0,51.0,51.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
36,36.0,33.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,71.0,71.0,71.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
12,12.0,13.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
39,39.0,39.0,39.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
11,11.0,14.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
19,19.0,22.0,19.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,71.0,71.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
6,7.0,13.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
2,3.0,65.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
5,5.0,5.0,5.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
5,6.0,6.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
67,66.0,67.0,67.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
13,13.0,12.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
1,1.0,1.0,1.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
68,68.0,68.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
3,3.5,3.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
30,30.0,31.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
32,31.0,32.0,32.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
63,62.0,66.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
6,7.0,28.0,6.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
1,2.0,66.0,20.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
66,67.0,65.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
56,56.0,55.0,56.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
47,47.0,47.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
63,63.0,63.0,63.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
2,3.0,5.0,4.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
13,13.0,13.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
2,3.0,3.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
37,37.0,37.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
30,30.0,32.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
4,4.0,5.0,4.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
2,2.0,1.0,1.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
12,12.0,9.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
36,36.0,36.0,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
59,59.0,59.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
35,35.0,35.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
18,18.0,17.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
43,43.0,45.0,44.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
66,65.0,65.0,65.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
19,19.0,16.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
68,68.0,68.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
2,2.0,2.0,2.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
48,48.0,49.0,49.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
54,54.0,54.0,54.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
65,65.0,67.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
14,13.0,12.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
59,59.0,59.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
29,29.0,29.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
45,45.0,46.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
7,6.0,8.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
11,11.0,11.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
33,34.0,43.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
37,37.0,37.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
70,70.0,70.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
65,65.0,65.0,65.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
6,6.0,7.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,70.0,70.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
51,51.0,51.0,51.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
2,1.0,1.0,2.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
38,38.0,39.0,39.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
32,31.0,33.0,32.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
52,52.0,51.0,52.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
11,10.0,11.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
68,68.0,69.0,69.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
52,52.0,51.0,52.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
10,10.0,11.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
28,28.0,27.0,27.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
9,9.0,11.0,9.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
64,64.0,64.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,68.0,71.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
47,48.0,47.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
42,43.0,43.0,42.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
14,14.0,14.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
38,38.0,38.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
59,59.0,60.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
54,54.0,54.0,54.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
59,59.0,59.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
1,1.0,1.0,1.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
19,19.0,19.0,19.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
45,45.0,46.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
8,8.0,8.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
54,54.0,54.0,54.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
58,58.0,58.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
10,10.0,10.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
3,4.0,3.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
13,13.0,13.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
55,55.0,55.0,55.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
24,24.0,25.0,24.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
24,24.0,21.0,23.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
28,27.0,20.0,26.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
10,12.0,9.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
16,16.0,16.0,16.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
22,22.0,19.0,21.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
12,12.0,12.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
23,23.0,22.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
38,36.0,40.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
62,62.0,59.0,61.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
15,15.0,14.0,15.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
46,46.0,46.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
57,57.0,56.0,56.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
14,14.0,14.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
16,16.0,17.0,16.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
8,8.0,20.0,10.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
52,52.0,51.0,52.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
39,39.0,38.0,39.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
53,54.0,52.0,53.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
4,5.0,4.0,5.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
38,38.0,38.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
55,55.0,54.0,55.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
66,65.5,66.0,65.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
13,14.0,18.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
57,57.0,56.0,56.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
3,3.0,3.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
36,36.0,35.0,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
70,58.0,67.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
29,29.0,29.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
30,30.0,29.0,30.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
3,4.0,4.0,4.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
13,13.0,12.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
57,57.0,56.0,57.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
70,70.0,70.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
20,20.0,24.0,21.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
50,50.0,47.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
49,49.0,48.0,49.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
35,35.0,35.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
33,33.0,31.0,31.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
24,24.0,23.0,23.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
18,18.0,18.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
1,1.0,1.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
29,28.0,28.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
8,8.0,9.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
52,52.0,52.0,52.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
9,9.0,9.0,9.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,69.0,67.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
39,39.0,42.0,41.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
21,21.0,21.0,21.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
36,36.0,36.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
19,19.0,17.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
9,9.0,9.0,9.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
20,20.0,20.0,20.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
39,40.0,43.0,39.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
41,40.0,44.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
50,50.0,51.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
46,46.0,47.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
58,58.0,58.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
13,13.0,13.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,71.0,71.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
44,43.0,45.0,44.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
56,55.0,50.0,54.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
65,65.0,63.0,65.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
66,66.0,67.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
6,6.0,5.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
7,7.0,8.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
29,29.0,29.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
66,66.0,66.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
54,55.0,54.0,54.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
4,5.0,5.0,5.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
41,41.0,41.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
3,4.0,5.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
27,27.0,27.0,27.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
49,48.0,48.0,48.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
64,64.0,64.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
20,20.0,20.0,20.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
4,4.0,4.0,5.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
69,69.0,69.0,69.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
70,70.0,70.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
11,11.0,10.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
33,32.0,32.0,32.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
15,15.0,16.0,15.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
50,50.0,51.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
44,44.0,44.0,44.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
33,33.0,33.0,33.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
34,34.0,35.0,34.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
70,70.0,70.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,48.5,10.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
6,7.0,8.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
70,70.0,70.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
8,8.0,8.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
53,53.0,59.0,54.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
4,4.0,5.0,5.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
48,46.0,56.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
6,6.0,6.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
29,29.0,29.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
15,15.0,12.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
18,18.0,18.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
32,34.0,30.0,31.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
46,46.0,48.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
59,59.0,57.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
63,63.0,64.0,63.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
71,71.0,0.0,1.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
64,64.0,67.0,65.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
65,65.0,65.0,64.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
59,59.0,58.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
51,51.0,50.0,51.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
61,61.0,63.0,61.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
41,41.0,41.0,41.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
65,65.0,64.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[10.]]),['s']
